"Points:0","Points:1","Points:2","alpha.water"
2,0.29872,0.005,0.25
2,0.29944,0.005,0.25
2,0.29987,0.005,0.25
2,0.30032,0.005,0.25
2,0.30086,0.005,0.25
2,0.3014,0.005,0.25
2,0.30216,0.005,0.25
2,0.30259,0.005,0.25
2,0.30303,0.005,0.25
2,0.30358,0.005,0.25
2,0.30411,0.005,0.25
2,0.30483,0.005,0.25
2,0.30524,0.005,0.25
2,0.30553,0.005,0.25
2,0.30589,0.005,0.25
2,0.30627,0.005,0.25
2,0.3066,0.005,0.25
2,0.30686,0.005,0.25
2,0.30719,0.005,0.25
2,0.30741,0.005,0.25
2,0.30754,0.005,0.25
2,0.30762,0.005,0.25
2,0.30766,0.005,0.25
2,0.30764,0.005,0.25
2,0.30756,0.005,0.25
2,0.3074,0.005,0.25
2,0.30708,0.005,0.25
2,0.30673,0.005,0.25
2,0.3064,0.005,0.25
2,0.30601,0.005,0.25
2,0.3056,0.005,0.25
2,0.30528,0.005,0.25
2,0.30484,0.005,0.25
2,0.30409,0.005,0.25
2,0.30355,0.005,0.25
2,0.30299,0.005,0.25
2,0.30257,0.005,0.25
2,0.30206,0.005,0.25
2,0.30124,0.005,0.25
2,0.30065,0.005,0.25
2,0.3001,0.005,0.25
2,0.29969,0.005,0.25
2,0.29914,0.005,0.25
2,0.2984,0.005,0.25
2,0.29789,0.005,0.25
2,0.29742,0.005,0.25
2,0.29708,0.005,0.25
2,0.29676,0.005,0.25
2,0.29632,0.005,0.25
2,0.29579,0.005,0.25
2,0.29548,0.005,0.25
2,0.2952,0.005,0.25
2,0.29497,0.005,0.25
2,0.29478,0.005,0.25
2,0.29463,0.005,0.25
2,0.29453,0.005,0.25
2,0.29448,0.005,0.25
2,0.29447,0.005,0.25
2,0.29448,0.005,0.25
2,0.29453,0.005,0.25
2,0.29464,0.005,0.25
2,0.2948,0.005,0.25
2,0.295,0.005,0.25
2,0.29524,0.005,0.25
2,0.29552,0.005,0.25
2,0.29585,0.005,0.25
2,0.29644,0.005,0.25
2,0.29686,0.005,0.25
2,0.29717,0.005,0.25
2,0.29756,0.005,0.25
2,0.29803,0.005,0.25
2,0.29852,0.005,0.25
2,0.29924,0.005,0.25
2,0.29974,0.005,0.25
2,0.30017,0.005,0.25
2,0.30076,0.005,0.25
2,0.3014,0.005,0.25
2,0.30226,0.005,0.25
2,0.30271,0.005,0.25
2,0.30324,0.005,0.25
2,0.30382,0.005,0.25
2,0.30454,0.005,0.25
2,0.30511,0.005,0.25
2,0.30544,0.005,0.25
2,0.30575,0.005,0.25
2,0.30606,0.005,0.25
2,0.30636,0.005,0.25
2,0.30663,0.005,0.25
2,0.30688,0.005,0.25
2,0.3072,0.005,0.25
2,0.3074,0.005,0.25
2,0.30748,0.005,0.25
2,0.30749,0.005,0.25
2,0.30742,0.005,0.25
2,0.30726,0.005,0.25
2,0.30699,0.005,0.25
2,0.30674,0.005,0.25
2,0.30647,0.005,0.25
2,0.30615,0.005,0.25
2,0.30577,0.005,0.25
2,0.30543,0.005,0.25
2,0.30509,0.005,0.25
2,0.3045,0.005,0.25
2,0.30381,0.005,0.25
2,0.30325,0.005,0.25
2,0.30275,0.005,0.25
2,0.30233,0.005,0.25
2,0.30161,0.005,0.25
2,0.30092,0.005,0.25
2,0.30034,0.005,0.25
2,0.29989,0.005,0.25
2,0.29944,0.005,0.25
2,0.29869,0.005,0.25
2,0.29814,0.005,0.25
2,0.29763,0.005,0.25
2,0.29722,0.005,0.25
2,0.29691,0.005,0.25
2,0.29652,0.005,0.25
2,0.29596,0.005,0.25
2,0.29557,0.005,0.25
2,0.29527,0.005,0.25
2,0.295,0.005,0.25
2,0.29477,0.005,0.25
2,0.29458,0.005,0.25
2,0.29446,0.005,0.25
2,0.29441,0.005,0.25
2,0.29437,0.005,0.25
2,0.29436,0.005,0.25
2,0.29438,0.005,0.25
2,0.29442,0.005,0.25
2,0.29449,0.005,0.25
2,0.29467,0.005,0.25
2,0.2949,0.005,0.25
2,0.29519,0.005,0.25
2,0.29551,0.005,0.25
2,0.29586,0.005,0.25
2,0.29647,0.005,0.25
2,0.29689,0.005,0.25
2,0.2972,0.005,0.25
2,0.29764,0.005,0.25
2,0.29818,0.005,0.25
2,0.29885,0.005,0.25
2,0.29957,0.005,0.25
2,0.3,0.005,0.25
2,0.30051,0.005,0.25
2,0.3011,0.005,0.25
2,0.30192,0.005,0.25
2,0.30252,0.005,0.25
2,0.30301,0.005,0.25
2,0.30361,0.005,0.25
2,0.30424,0.005,0.25
2,0.30498,0.005,0.25
2,0.30539,0.005,0.25
2,0.30577,0.005,0.25
2,0.30621,0.005,0.25
2,0.30663,0.005,0.25
2,0.30708,0.005,0.25
2,0.30755,0.005,0.25
2,0.30783,0.005,0.25
2,0.308,0.005,0.25
2,0.30812,0.005,0.25
2,0.30819,0.005,0.25
2,0.30822,0.005,0.25
2,0.30822,0.005,0.25
2,0.30817,0.005,0.25
2,0.30807,0.005,0.25
2,0.30788,0.005,0.25
2,0.30757,0.005,0.25
2,0.30701,0.005,0.25
2,0.30653,0.005,0.25
2,0.30606,0.005,0.25
2,0.30558,0.005,0.25
2,0.30522,0.005,0.25
2,0.30465,0.005,0.25
2,0.30386,0.005,0.25
2,0.30324,0.005,0.25
2,0.30269,0.005,0.25
2,0.30221,0.005,0.25
2,0.30132,0.005,0.25
2,0.30068,0.005,0.25
2,0.30009,0.005,0.25
2,0.29965,0.005,0.25
2,0.29901,0.005,0.25
2,0.29828,0.005,0.25
2,0.29774,0.005,0.25
2,0.29727,0.005,0.25
2,0.29694,0.005,0.25
2,0.29653,0.005,0.25
2,0.29594,0.005,0.25
2,0.29554,0.005,0.25
2,0.29523,0.005,0.25
2,0.29495,0.005,0.25
2,0.29472,0.005,0.25
2,0.29455,0.005,0.25
2,0.29445,0.005,0.25
2,0.2944,0.005,0.25
2,0.29437,0.005,0.25
2,0.29436,0.005,0.25
2,0.29438,0.005,0.25
2,0.29442,0.005,0.25
2,0.29448,0.005,0.25
2,0.29463,0.005,0.25
2,0.29484,0.005,0.25
2,0.29508,0.005,0.25
2,0.29537,0.005,0.25
2,0.2957,0.005,0.25
2,0.29622,0.005,0.25
2,0.29672,0.005,0.25
2,0.29707,0.005,0.25
2,0.29744,0.005,0.25
2,0.29797,0.005,0.25
2,0.29856,0.005,0.25
2,0.2994,0.005,0.25
2,0.29989,0.005,0.25
2,0.30041,0.005,0.25
2,0.301,0.005,0.25
2,0.30173,0.005,0.25
2,0.30239,0.005,0.25
2,0.30284,0.005,0.25
2,0.30335,0.005,0.25
2,0.30391,0.005,0.25
2,0.30467,0.005,0.25
2,0.30521,0.005,0.25
2,0.30559,0.005,0.25
2,0.306,0.005,0.25
2,0.30643,0.005,0.25
2,0.30681,0.005,0.25
2,0.30729,0.005,0.25
2,0.30763,0.005,0.25
2,0.30784,0.005,0.25
2,0.30797,0.005,0.25
2,0.30804,0.005,0.25
2,0.30806,0.005,0.25
2,0.30805,0.005,0.25
2,0.30798,0.005,0.25
2,0.30785,0.005,0.25
2,0.30761,0.005,0.25
2,0.3072,0.005,0.25
2,0.3067,0.005,0.25
2,0.30629,0.005,0.25
2,0.30584,0.005,0.25
2,0.30544,0.005,0.25
2,0.30508,0.005,0.25
2,0.30443,0.005,0.25
2,0.30375,0.005,0.25
2,0.30316,0.005,0.25
2,0.30267,0.005,0.25
2,0.30221,0.005,0.25
2,0.30138,0.005,0.25
2,0.30079,0.005,0.25
2,0.30022,0.005,0.25
2,0.29981,0.005,0.25
2,0.29934,0.005,0.25
2,0.29857,0.005,0.25
2,0.29806,0.005,0.25
2,0.29756,0.005,0.25
2,0.29718,0.005,0.25
2,0.29687,0.005,0.25
2,0.29645,0.005,0.25
2,0.29586,0.005,0.25
2,0.29552,0.005,0.25
2,0.29522,0.005,0.25
2,0.29496,0.005,0.25
2,0.29475,0.005,0.25
2,0.29458,0.005,0.25
2,0.29447,0.005,0.25
2,0.29443,0.005,0.25
2,0.29442,0.005,0.25
2,0.29443,0.005,0.25
2,0.29448,0.005,0.25
2,0.29459,0.005,0.25
2,0.29478,0.005,0.25
2,0.29502,0.005,0.25
2,0.2953,0.005,0.25
2,0.29563,0.005,0.25
2,0.2961,0.005,0.25
2,0.29664,0.005,0.25
2,0.29701,0.005,0.25
2,0.29733,0.005,0.25
2,0.29783,0.005,0.25
2,0.29838,0.005,0.25
2,0.29917,0.005,0.25
2,0.29975,0.005,0.25
2,0.3002,0.005,0.25
2,0.30077,0.005,0.25
2,0.30133,0.005,0.25
2,0.30212,0.005,0.25
2,0.3026,0.005,0.25
2,0.30306,0.005,0.25
2,0.3036,0.005,0.25
2,0.30414,0.005,0.25
2,0.3049,0.005,0.25
2,0.30534,0.005,0.25
2,0.30573,0.005,0.25
2,0.30622,0.005,0.25
2,0.30668,0.005,0.25
2,0.30721,0.005,0.25
2,0.30763,0.005,0.25
2,0.30789,0.005,0.25
2,0.30805,0.005,0.25
2,0.30815,0.005,0.25
2,0.3082,0.005,0.25
2,0.30822,0.005,0.25
2,0.3082,0.005,0.25
2,0.30814,0.005,0.25
2,0.30802,0.005,0.25
2,0.30782,0.005,0.25
2,0.3075,0.005,0.25
2,0.30692,0.005,0.25
2,0.3065,0.005,0.25
2,0.30604,0.005,0.25
2,0.30557,0.005,0.25
2,0.30523,0.005,0.25
2,0.30469,0.005,0.25
2,0.30391,0.005,0.25
2,0.3033,0.005,0.25
2,0.30273,0.005,0.25
2,0.30228,0.005,0.25
2,0.30141,0.005,0.25
2,0.30075,0.005,0.25
2,0.30013,0.005,0.25
2,0.29969,0.005,0.25
2,0.29906,0.005,0.25
2,0.2983,0.005,0.25
2,0.29774,0.005,0.25
2,0.29726,0.005,0.25
2,0.29693,0.005,0.25
2,0.29649,0.005,0.25
2,0.29585,0.005,0.25
2,0.29547,0.005,0.25
2,0.29513,0.005,0.25
2,0.29483,0.005,0.25
2,0.29459,0.005,0.25
2,0.29444,0.005,0.25
2,0.29435,0.005,0.25
2,0.29428,0.005,0.25
2,0.29423,0.005,0.25
2,0.29422,0.005,0.25
2,0.29424,0.005,0.25
2,0.29429,0.005,0.25
2,0.29436,0.005,0.25
2,0.29446,0.005,0.25
2,0.29464,0.005,0.25
2,0.2949,0.005,0.25
2,0.2952,0.005,0.25
2,0.29554,0.005,0.25
2,0.29597,0.005,0.25
2,0.29657,0.005,0.25
2,0.29698,0.005,0.25
2,0.29731,0.005,0.25
2,0.2978,0.005,0.25
2,0.29835,0.005,0.25
2,0.29912,0.005,0.25
2,0.29971,0.005,0.25
2,0.30014,0.005,0.25
2,0.30075,0.005,0.25
2,0.30141,0.005,0.25
2,0.30229,0.005,0.25
2,0.30279,0.005,0.25
2,0.30337,0.005,0.25
2,0.30392,0.005,0.25
2,0.3046,0.005,0.25
2,0.30511,0.005,0.25
2,0.30545,0.005,0.25
2,0.30582,0.005,0.25
2,0.30623,0.005,0.25
2,0.30658,0.005,0.25
2,0.30688,0.005,0.25
2,0.30728,0.005,0.25
2,0.30754,0.005,0.25
2,0.30772,0.005,0.25
2,0.30782,0.005,0.25
2,0.30788,0.005,0.25
2,0.30788,0.005,0.25
2,0.30782,0.005,0.25
2,0.30768,0.005,0.25
2,0.30742,0.005,0.25
2,0.30698,0.005,0.25
2,0.3066,0.005,0.25
2,0.30622,0.005,0.25
2,0.30579,0.005,0.25
2,0.30543,0.005,0.25
2,0.30507,0.005,0.25
2,0.30445,0.005,0.25
2,0.30377,0.005,0.25
2,0.3032,0.005,0.25
2,0.3027,0.005,0.25
2,0.30226,0.005,0.25
2,0.30146,0.005,0.25
2,0.30082,0.005,0.25
2,0.30024,0.005,0.25
2,0.2998,0.005,0.25
2,0.29932,0.005,0.25
2,0.29854,0.005,0.25
2,0.29801,0.005,0.25
2,0.2975,0.005,0.25
2,0.29713,0.005,0.25
2,0.2968,0.005,0.25
2,0.29635,0.005,0.25
2,0.29578,0.005,0.25
2,0.29545,0.005,0.25
2,0.29516,0.005,0.25
2,0.29491,0.005,0.25
2,0.29472,0.005,0.25
2,0.29457,0.005,0.25
2,0.29449,0.005,0.25
2,0.29446,0.005,0.25
2,0.29445,0.005,0.25
2,0.29448,0.005,0.25
2,0.29456,0.005,0.25
2,0.2947,0.005,0.25
2,0.29488,0.005,0.25
2,0.29511,0.005,0.25
2,0.29539,0.005,0.25
2,0.2957,0.005,0.25
2,0.2962,0.005,0.25
2,0.29669,0.005,0.25
2,0.29704,0.005,0.25
2,0.29736,0.005,0.25
2,0.29785,0.005,0.25
2,0.29836,0.005,0.25
2,0.29908,0.005,0.25
2,0.29967,0.005,0.25
2,0.30011,0.005,0.25
2,0.30064,0.005,0.25
2,0.30122,0.005,0.25
2,0.30202,0.005,0.25
2,0.30254,0.005,0.25
2,0.30302,0.005,0.25
2,0.30363,0.005,0.25
2,0.3043,0.005,0.25
2,0.30501,0.005,0.25
2,0.30539,0.005,0.25
2,0.30577,0.005,0.25
2,0.30623,0.005,0.25
2,0.30668,0.005,0.25
2,0.30722,0.005,0.25
2,0.30766,0.005,0.25
2,0.30792,0.005,0.25
2,0.30806,0.005,0.25
2,0.30814,0.005,0.25
2,0.30817,0.005,0.25
2,0.30816,0.005,0.25
2,0.3081,0.005,0.25
2,0.308,0.005,0.25
2,0.30784,0.005,0.25
2,0.30759,0.005,0.25
2,0.30718,0.005,0.25
2,0.3067,0.005,0.25
2,0.3063,0.005,0.25
2,0.30584,0.005,0.25
2,0.30542,0.005,0.25
2,0.30502,0.005,0.25
2,0.30428,0.005,0.25
2,0.30362,0.005,0.25
2,0.30301,0.005,0.25
2,0.30255,0.005,0.25
2,0.30199,0.005,0.25
2,0.30115,0.005,0.25
2,0.30053,0.005,0.25
2,0.29999,0.005,0.25
2,0.29956,0.005,0.25
2,0.29885,0.005,0.25
2,0.2982,0.005,0.25
2,0.29767,0.005,0.25
2,0.29723,0.005,0.25
2,0.29691,0.005,0.25
2,0.29649,0.005,0.25
2,0.29587,0.005,0.25
2,0.29551,0.005,0.25
2,0.29519,0.005,0.25
2,0.29491,0.005,0.25
2,0.29467,0.005,0.25
2,0.29451,0.005,0.25
2,0.29441,0.005,0.25
2,0.29435,0.005,0.25
2,0.29432,0.005,0.25
2,0.29431,0.005,0.25
2,0.29432,0.005,0.25
2,0.29437,0.005,0.25
2,0.29444,0.005,0.25
2,0.29457,0.005,0.25
2,0.29479,0.005,0.25
2,0.29506,0.005,0.25
2,0.29537,0.005,0.25
2,0.29573,0.005,0.25
2,0.2963,0.005,0.25
2,0.29679,0.005,0.25
2,0.29713,0.005,0.25
2,0.29754,0.005,0.25
2,0.29806,0.005,0.25
2,0.29859,0.005,0.25
2,0.29939,0.005,0.25
2,0.29985,0.005,0.25
2,0.30034,0.005,0.25
2,0.30095,0.005,0.25
2,0.30174,0.005,0.25
2,0.30243,0.005,0.25
2,0.30287,0.005,0.25
2,0.30348,0.005,0.25
2,0.30411,0.005,0.25
2,0.30497,0.005,0.25
2,0.30541,0.005,0.25
2,0.30582,0.005,0.25
2,0.30621,0.005,0.25
2,0.30656,0.005,0.25
2,0.30688,0.005,0.25
2,0.30738,0.005,0.25
2,0.30771,0.005,0.25
2,0.30792,0.005,0.25
2,0.30805,0.005,0.25
2,0.30811,0.005,0.25
2,0.30814,0.005,0.25
2,0.30812,0.005,0.25
2,0.30805,0.005,0.25
2,0.30792,0.005,0.25
2,0.30771,0.005,0.25
2,0.30739,0.005,0.25
2,0.30688,0.005,0.25
2,0.30651,0.005,0.25
2,0.3061,0.005,0.25
2,0.30565,0.005,0.25
2,0.3053,0.005,0.25
2,0.30481,0.005,0.25
2,0.30399,0.005,0.25
2,0.30338,0.005,0.25
2,0.3028,0.005,0.25
2,0.30234,0.005,0.25
2,0.30156,0.005,0.25
2,0.30085,0.005,0.25
2,0.30024,0.005,0.25
2,0.29979,0.005,0.25
2,0.29927,0.005,0.25
2,0.29849,0.005,0.25
2,0.29794,0.005,0.25
2,0.29743,0.005,0.25
2,0.29707,0.005,0.25
2,0.29671,0.005,0.25
2,0.29619,0.005,0.25
2,0.29566,0.005,0.25
2,0.29532,0.005,0.25
2,0.29502,0.005,0.25
2,0.29476,0.005,0.25
2,0.29455,0.005,0.25
2,0.29443,0.005,0.25
2,0.29436,0.005,0.25
2,0.29431,0.005,0.25
2,0.29429,0.005,0.25
2,0.29429,0.005,0.25
2,0.29433,0.005,0.25
2,0.2944,0.005,0.25
2,0.29449,0.005,0.25
2,0.2947,0.005,0.25
2,0.29497,0.005,0.25
2,0.29528,0.005,0.25
2,0.29563,0.005,0.25
2,0.29614,0.005,0.25
2,0.29668,0.005,0.25
2,0.29705,0.005,0.25
2,0.29741,0.005,0.25
2,0.29793,0.005,0.25
2,0.29848,0.005,0.25
2,0.29926,0.005,0.25
2,0.29977,0.005,0.25
2,0.30025,0.005,0.25
2,0.3009,0.005,0.25
2,0.30169,0.005,0.25
2,0.3024,0.005,0.25
2,0.30282,0.005,0.25
2,0.30334,0.005,0.25
2,0.30387,0.005,0.25
2,0.30456,0.005,0.25
2,0.30514,0.005,0.25
2,0.30554,0.005,0.25
2,0.30593,0.005,0.25
2,0.30633,0.005,0.25
2,0.30668,0.005,0.25
2,0.30707,0.005,0.25
2,0.30747,0.005,0.25
2,0.30773,0.005,0.25
2,0.30788,0.005,0.25
2,0.30797,0.005,0.25
2,0.30802,0.005,0.25
2,0.30802,0.005,0.25
2,0.30796,0.005,0.25
2,0.30784,0.005,0.25
2,0.30763,0.005,0.25
2,0.30727,0.005,0.25
2,0.30678,0.005,0.25
2,0.30639,0.005,0.25
2,0.30596,0.005,0.25
2,0.30554,0.005,0.25
2,0.30519,0.005,0.25
2,0.30464,0.005,0.25
2,0.30389,0.005,0.25
2,0.30331,0.005,0.25
2,0.30278,0.005,0.25
2,0.30235,0.005,0.25
2,0.30164,0.005,0.25
2,0.30092,0.005,0.25
2,0.30032,0.005,0.25
2,0.29985,0.005,0.25
2,0.29939,0.005,0.25
2,0.29859,0.005,0.25
2,0.29805,0.005,0.25
2,0.29753,0.005,0.25
2,0.29714,0.005,0.25
2,0.29681,0.005,0.25
2,0.29636,0.005,0.25
2,0.29579,0.005,0.25
2,0.29546,0.005,0.25
2,0.29517,0.005,0.25
2,0.29493,0.005,0.25
2,0.29473,0.005,0.25
2,0.29458,0.005,0.25
2,0.29449,0.005,0.25
2,0.29445,0.005,0.25
2,0.29444,0.005,0.25
2,0.29446,0.005,0.25
2,0.2945,0.005,0.25
2,0.29461,0.005,0.25
2,0.29477,0.005,0.25
2,0.29497,0.005,0.25
2,0.29522,0.005,0.25
2,0.29551,0.005,0.25
2,0.29584,0.005,0.25
2,0.29641,0.005,0.25
2,0.29684,0.005,0.25
2,0.29715,0.005,0.25
2,0.29755,0.005,0.25
2,0.29805,0.005,0.25
2,0.29856,0.005,0.25
2,0.29933,0.005,0.25
2,0.2998,0.005,0.25
2,0.30025,0.005,0.25
2,0.30083,0.005,0.25
2,0.30143,0.005,0.25
2,0.30221,0.005,0.25
2,0.30264,0.005,0.25
2,0.30311,0.005,0.25
2,0.30372,0.005,0.25
2,0.30448,0.005,0.25
2,0.30515,0.005,0.25
2,0.30552,0.005,0.25
2,0.30593,0.005,0.25
2,0.30631,0.005,0.25
2,0.30666,0.005,0.25
2,0.30708,0.005,0.25
2,0.30753,0.005,0.25
2,0.30781,0.005,0.25
2,0.30797,0.005,0.25
2,0.30805,0.005,0.25
2,0.30807,0.005,0.25
2,0.30805,0.005,0.25
2,0.30798,0.005,0.25
2,0.30785,0.005,0.25
2,0.30764,0.005,0.25
2,0.30731,0.005,0.25
2,0.30684,0.005,0.25
2,0.30648,0.005,0.25
2,0.30608,0.005,0.25
2,0.30563,0.005,0.25
2,0.30529,0.005,0.25
2,0.3048,0.005,0.25
2,0.304,0.005,0.25
2,0.30341,0.005,0.25
2,0.30284,0.005,0.25
2,0.30241,0.005,0.25
2,0.30173,0.005,0.25
2,0.30098,0.005,0.25
2,0.30038,0.005,0.25
2,0.2999,0.005,0.25
2,0.29947,0.005,0.25
2,0.29874,0.005,0.25
2,0.29816,0.005,0.25
2,0.29766,0.005,0.25
2,0.29724,0.005,0.25
2,0.29694,0.005,0.25
2,0.29656,0.005,0.25
2,0.29602,0.005,0.25
2,0.29561,0.005,0.25
2,0.2953,0.005,0.25
2,0.29504,0.005,0.25
2,0.29482,0.005,0.25
2,0.29464,0.005,0.25
2,0.29452,0.005,0.25
2,0.29446,0.005,0.25
2,0.29444,0.005,0.25
2,0.29445,0.005,0.25
2,0.29449,0.005,0.25
2,0.29459,0.005,0.25
2,0.29475,0.005,0.25
2,0.29495,0.005,0.25
2,0.2952,0.005,0.25
2,0.2955,0.005,0.25
2,0.29583,0.005,0.25
2,0.29642,0.005,0.25
2,0.29685,0.005,0.25
2,0.29716,0.005,0.25
2,0.29756,0.005,0.25
2,0.29806,0.005,0.25
2,0.29858,0.005,0.25
2,0.29936,0.005,0.25
2,0.29983,0.005,0.25
2,0.30028,0.005,0.25
2,0.30084,0.005,0.25
2,0.30141,0.005,0.25
2,0.30219,0.005,0.25
2,0.30264,0.005,0.25
2,0.3031,0.005,0.25
2,0.30367,0.005,0.25
2,0.30429,0.005,0.25
2,0.305,0.005,0.25
2,0.30541,0.005,0.25
2,0.30581,0.005,0.25
2,0.30626,0.005,0.25
2,0.30664,0.005,0.25
2,0.30699,0.005,0.25
2,0.30739,0.005,0.25
2,0.30765,0.005,0.25
2,0.30783,0.005,0.25
2,0.30796,0.005,0.25
2,0.30803,0.005,0.25
2,0.30806,0.005,0.25
2,0.30804,0.005,0.25
2,0.30795,0.005,0.25
2,0.30778,0.005,0.25
2,0.30748,0.005,0.25
2,0.30697,0.005,0.25
2,0.30655,0.005,0.25
2,0.30612,0.005,0.25
2,0.30565,0.005,0.25
2,0.3053,0.005,0.25
2,0.30482,0.005,0.25
2,0.30402,0.005,0.25
2,0.30343,0.005,0.25
2,0.30285,0.005,0.25
2,0.30242,0.005,0.25
2,0.30173,0.005,0.25
2,0.30096,0.005,0.25
2,0.30035,0.005,0.25
2,0.29986,0.005,0.25
2,0.2994,0.005,0.25
2,0.2986,0.005,0.25
2,0.29806,0.005,0.25
2,0.29755,0.005,0.25
2,0.29716,0.005,0.25
2,0.29685,0.005,0.25
2,0.29642,0.005,0.25
2,0.29584,0.005,0.25
2,0.29551,0.005,0.25
2,0.29523,0.005,0.25
2,0.29499,0.005,0.25
2,0.29479,0.005,0.25
2,0.29465,0.005,0.25
2,0.29455,0.005,0.25
2,0.29451,0.005,0.25
2,0.2945,0.005,0.25
2,0.29453,0.005,0.25
2,0.29462,0.005,0.25
2,0.29475,0.005,0.25
2,0.29493,0.005,0.25
2,0.29515,0.005,0.25
2,0.29541,0.005,0.25
2,0.29571,0.005,0.25
2,0.2962,0.005,0.25
2,0.29667,0.005,0.25
2,0.29702,0.005,0.25
2,0.29733,0.005,0.25
2,0.29779,0.005,0.25
2,0.29828,0.005,0.25
2,0.29892,0.005,0.25
2,0.29955,0.005,0.25
2,0.29997,0.005,0.25
2,0.30049,0.005,0.25
2,0.30111,0.005,0.25
2,0.30193,0.005,0.25
2,0.3025,0.005,0.25
2,0.30291,0.005,0.25
2,0.30347,0.005,0.25
2,0.30404,0.005,0.25
2,0.30487,0.005,0.25
2,0.30537,0.005,0.25
2,0.3058,0.005,0.25
2,0.30621,0.005,0.25
2,0.30656,0.005,0.25
2,0.30688,0.005,0.25
2,0.30736,0.005,0.25
2,0.30769,0.005,0.25
2,0.30789,0.005,0.25
2,0.30802,0.005,0.25
2,0.30808,0.005,0.25
2,0.3081,0.005,0.25
2,0.30809,0.005,0.25
2,0.30804,0.005,0.25
2,0.30794,0.005,0.25
2,0.30778,0.005,0.25
2,0.30751,0.005,0.25
2,0.30703,0.005,0.25
2,0.30658,0.005,0.25
2,0.30614,0.005,0.25
2,0.30567,0.005,0.25
2,0.3053,0.005,0.25
2,0.3048,0.005,0.25
2,0.304,0.005,0.25
2,0.30341,0.005,0.25
2,0.30285,0.005,0.25
2,0.30241,0.005,0.25
2,0.30176,0.005,0.25
2,0.301,0.005,0.25
2,0.3004,0.005,0.25
2,0.29991,0.005,0.25
2,0.29948,0.005,0.25
2,0.29874,0.005,0.25
2,0.29815,0.005,0.25
2,0.29764,0.005,0.25
2,0.29722,0.005,0.25
2,0.29691,0.005,0.25
2,0.29651,0.005,0.25
2,0.29594,0.005,0.25
2,0.29556,0.005,0.25
2,0.29526,0.005,0.25
2,0.29501,0.005,0.25
2,0.29479,0.005,0.25
2,0.29462,0.005,0.25
2,0.29451,0.005,0.25
2,0.29446,0.005,0.25
2,0.29444,0.005,0.25
2,0.29445,0.005,0.25
2,0.29449,0.005,0.25
2,0.29458,0.005,0.25
2,0.29475,0.005,0.25
2,0.29495,0.005,0.25
2,0.2952,0.005,0.25
2,0.29549,0.005,0.25
2,0.29582,0.005,0.25
2,0.29638,0.005,0.25
2,0.29681,0.005,0.25
2,0.29713,0.005,0.25
2,0.29751,0.005,0.25
2,0.29802,0.005,0.25
2,0.29856,0.005,0.25
2,0.29937,0.005,0.25
2,0.29985,0.005,0.25
2,0.30035,0.005,0.25
2,0.30096,0.005,0.25
2,0.30171,0.005,0.25
2,0.30239,0.005,0.25
2,0.30283,0.005,0.25
2,0.30332,0.005,0.25
2,0.30385,0.005,0.25
2,0.30453,0.005,0.25
2,0.3051,0.005,0.25
2,0.30548,0.005,0.25
2,0.30588,0.005,0.25
2,0.30631,0.005,0.25
2,0.30668,0.005,0.25
2,0.30706,0.005,0.25
2,0.30747,0.005,0.25
2,0.30773,0.005,0.25
2,0.30791,0.005,0.25
2,0.30802,0.005,0.25
2,0.30808,0.005,0.25
2,0.30809,0.005,0.25
2,0.30804,0.005,0.25
2,0.30793,0.005,0.25
2,0.30774,0.005,0.25
2,0.30742,0.005,0.25
2,0.30689,0.005,0.25
2,0.30652,0.005,0.25
2,0.30611,0.005,0.25
2,0.30567,0.005,0.25
2,0.30533,0.005,0.25
2,0.30489,0.005,0.25
2,0.3041,0.005,0.25
2,0.30351,0.005,0.25
2,0.30293,0.005,0.25
2,0.30249,0.005,0.25
2,0.30189,0.005,0.25
2,0.30109,0.005,0.25
2,0.30049,0.005,0.25
2,0.29998,0.005,0.25
2,0.29956,0.005,0.25
2,0.2989,0.005,0.25
2,0.29825,0.005,0.25
2,0.29774,0.005,0.25
2,0.2973,0.005,0.25
2,0.29698,0.005,0.25
2,0.29662,0.005,0.25
2,0.29611,0.005,0.25
2,0.29566,0.005,0.25
2,0.29535,0.005,0.25
2,0.29509,0.005,0.25
2,0.29487,0.005,0.25
2,0.2947,0.005,0.25
2,0.29457,0.005,0.25
2,0.29451,0.005,0.25
2,0.29448,0.005,0.25
2,0.29449,0.005,0.25
2,0.29453,0.005,0.25
2,0.29463,0.005,0.25
2,0.29478,0.005,0.25
2,0.29498,0.005,0.25
2,0.29522,0.005,0.25
2,0.29551,0.005,0.25
2,0.29584,0.005,0.25
2,0.29642,0.005,0.25
2,0.29684,0.005,0.25
2,0.29715,0.005,0.25
2,0.29755,0.005,0.25
2,0.29805,0.005,0.25
2,0.29857,0.005,0.25
2,0.29934,0.005,0.25
2,0.29981,0.005,0.25
2,0.30024,0.005,0.25
2,0.3008,0.005,0.25
2,0.30137,0.005,0.25
2,0.30217,0.005,0.25
2,0.30261,0.005,0.25
2,0.3031,0.005,0.25
2,0.30371,0.005,0.25
2,0.30443,0.005,0.25
2,0.30509,0.005,0.25
2,0.30546,0.005,0.25
2,0.30579,0.005,0.25
2,0.30613,0.005,0.25
2,0.30643,0.005,0.25
2,0.30671,0.005,0.25
2,0.307,0.005,0.25
2,0.30734,0.005,0.25
2,0.30754,0.005,0.25
2,0.30767,0.005,0.25
