1,1.1,1.2
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30002,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.30001,0.30001
0.30001,0.3,0.30001
0.30001,0.3,0.3
0.30001,0.3,0.3
0.30001,0.3,0.3
0.30001,0.3,0.3
0.30001,0.3,0.3
0.30001,0.3,0.3
0.30001,0.3,0.3
0.30001,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.3,0.3
0.3,0.29999,0.3
0.3,0.29999,0.3
0.3,0.29999,0.3
0.3,0.29999,0.29999
0.3,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29999,0.29999
0.29999,0.29998,0.29999
0.29999,0.29998,0.29999
0.29999,0.29998,0.29999
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29998,0.29998
0.29999,0.29997,0.29998
0.29999,0.29997,0.29998
0.29999,0.29997,0.29998
0.29999,0.29997,0.29998
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.29999,0.29997,0.29997
0.3,0.29997,0.29997
0.3,0.29997,0.29997
0.3,0.29997,0.29997
0.3,0.29997,0.29997
0.3,0.29997,0.29997
0.30001,0.29998,0.29997
0.30001,0.29998,0.29997
0.30001,0.29998,0.29997
0.30002,0.29998,0.29997
0.30002,0.29998,0.29998
0.30002,0.29998,0.29998
0.30003,0.29998,0.29998
0.30003,0.29998,0.29998
0.30004,0.29999,0.29998
0.30004,0.29999,0.29998
0.30005,0.29999,0.29998
0.30006,0.29999,0.29998
0.30006,0.29999,0.29999
0.30007,0.3,0.29999
0.30008,0.3,0.29999
0.30009,0.3,0.29999
0.3001,0.3,0.29999
0.3001,0.30001,0.29999
0.30011,0.30001,0.3
0.30013,0.30001,0.3
0.30014,0.30002,0.3
0.30015,0.30002,0.3
0.30016,0.30003,0.30001
0.30017,0.30004,0.30001
0.30017,0.30004,0.30001
0.30018,0.30005,0.30002
0.30019,0.30005,0.30002
0.3002,0.30006,0.30003
0.3002,0.30006,0.30003
0.30021,0.30007,0.30004
0.30021,0.30008,0.30005
0.30021,0.30008,0.30005
0.30022,0.30009,0.30006
0.30022,0.3001,0.30006
0.30022,0.3001,0.30007
0.30022,0.30011,0.30007
0.30022,0.30011,0.30008
0.30022,0.30012,0.30009
0.30022,0.30013,0.30009
0.30023,0.30013,0.3001
0.30023,0.30014,0.3001
0.30023,0.30014,0.30011
0.30024,0.30015,0.30011
0.30024,0.30015,0.30012
0.30024,0.30016,0.30013
0.30024,0.30016,0.30013
0.30024,0.30017,0.30014
0.30024,0.30017,0.30014
0.30024,0.30018,0.30015
0.30024,0.30018,0.30015
0.30023,0.30018,0.30016
0.30023,0.30019,0.30016
0.30023,0.30019,0.30016
0.30023,0.30019,0.30017
0.30023,0.30019,0.30017
0.30022,0.30019,0.30017
0.30022,0.30018,0.30017
0.30022,0.30018,0.30018
0.30021,0.30018,0.30018
0.3002,0.30018,0.30018
0.3002,0.30018,0.30018
0.30019,0.30017,0.30018
0.30018,0.30017,0.30018
0.30017,0.30017,0.30018
0.30016,0.30016,0.30018
0.30015,0.30016,0.30017
0.30015,0.30015,0.30017
0.30014,0.30015,0.30017
0.30013,0.30014,0.30016
0.30011,0.30013,0.30016
0.3001,0.30012,0.30015
0.30009,0.30011,0.30015
0.30008,0.3001,0.30014
0.30006,0.30009,0.30014
0.30005,0.30008,0.30013
0.30004,0.30007,0.30012
0.30002,0.30006,0.30011
0.30001,0.30005,0.3001
0.3,0.30004,0.30009
0.29999,0.30003,0.30008
0.29998,0.30001,0.30007
0.29998,0.3,0.30006
0.29997,0.3,0.30005
0.29996,0.29999,0.30003
0.29995,0.29998,0.30002
0.29994,0.29997,0.30001
0.29994,0.29996,0.3
0.29993,0.29995,0.3
0.29992,0.29995,0.29999
0.29991,0.29994,0.29998
0.29991,0.29993,0.29998
0.2999,0.29992,0.29997
0.2999,0.29992,0.29996
0.29989,0.29991,0.29995
0.29989,0.2999,0.29995
0.29989,0.2999,0.29994
0.29988,0.29989,0.29993
